Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Tuvalu	TUV	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Tanzania	TZA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																2.960220291	3.446011283	-1.304509637	0.316519571	2.777335564	3.619180386	3.119056912	4.140735894	4.551238571	5.162743349	6.312683307	7.609655669	7.260844656	7.698072011	7.753228343	7.430400876	7.73577358	4.436190633	5.536164839	7.84010702	8.222631447	6.445012148	5.076564493	9.311637779	6.365176111	6.299485795	5.281533652		
Uganda	UGA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																								-1.145970073	-1.67523793	-0.084162367	3.57062635	7.225378077	6.443580069	6.538871092	7.736791451	7.334266351	7.097980151	7.765162949	13.24029419	8.576730052	5.683540693	8.489661107	7.102490246	6.956206867	4.865010908	10.98163115	7.362717967	7.853339723	6.161219224	12.17108312	8.048403829	9.661883028	-8.812786715	7.040311964	7.040311964	11.70661687	4.048337385	5.432633108	5.420562517	4.806287274	6.179924709	5.419748961	7.835282187	
Ukraine	UKR	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																0.334606558	4.373441796	-15.06167343	-19.40295617	-12.35409392	-10.74532754	-5.200558323	-0.603635477	-4.724808241	3.958538586	7.016714343	6.28029796	11.07100003	10.7772192	-0.350245806	6.963105564	10.17876996	4.667425027	-14.92435711	3.151999661	3.15833381	2.719408086	2.347895513	-6.225622399	-6.812423511	1.243726352	3.45255541	3.488305104	
Upper middle income	UMC	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																2.72769642	1.673122713	0.749509058	3.652836623	1.807640532	4.810566915	4.926386626	2.506422389	2.860359968	5.722089712	3.501189275	4.79329806	4.747809588	6.928914442	7.49197292	8.647177232	10.19615888	6.15589422	2.590515357	6.582908736	6.361171659	6.126187406	5.20212233	4.326546075	3.861485055	3.826688828	5.046010818	4.900376456	
Uruguay	URY	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																									3.259603255	5.346753203	10.44333248	7.152883807	1.932013387	1.487100127	-0.288268346	8.351001884	13.03795691	15.77958992	12.9399448	-5.368098237	6.594773626	181.8447235	5.680206653	-0.655075052	-0.685708228	-1.986880646	-8.357629285	-2.320188189	3.979282861	5.125412099	3.18064561	6.403298058	10.72585499	4.768760094	7.566791588	6.59141044	5.621179553	5.410236696	3.456624343	1.139061244	1.807536574	3.689542197	1.829040166	
United States	USA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																							4.468743945	4.435311506	3.75596519	2.190978584	2.243815878	2.563333469	3.115655606	4.032191813	2.587524367	1.717988407	0.619169913	-1.185402153	2.343812829	1.686772589	2.217011022	1.10536529	2.388725219	2.84435358	1.840447089	2.081769175		
Uzbekistan	UZB	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																													3.016771949	-0.338302145	-8.358968919	-6.169695565	-5.407136347	-2.031443635	-3.12345003	-0.509197935	4.788329454	5.318103295	5.493019112	4.854538881	5.421763716	5.113770957	3.294379023	3.209681998	7.352009204	7.559860873	7.785823141	12.50225721	12.33800648	6.778550715	5.759866309	11.20905256	8.648725517	7.62069854	8.399354558	8.410419871	6.458217375	6.288226935	5.39145975	
St. Vincent and the Grenadines	VCT	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																			5.911281293	3.242826741	5.006967768	-0.564211811	4.34869931	3.538384231	3.431154472	3.893374669	4.847619016	-0.18499784	9.878359807	3.047068982	5.605788814	5.533495922	5.433291682	6.465300487	3.763557399	3.937061361	2.654402385	5.882743306	3.92383589	3.803143016	4.331364613	2.687305292	6.100531022	7.167978627	5.006824508	2.978763324	6.569175412	1.639629585	1.231277992	-2.545229631	-0.325915565	0.574313338	2.10868277	2.038011398	1.050809962	0.26394308	0.657680422	-0.320131551	1.675119777	
"Venezuela, RB"	VEN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG										6.231330513	0.56416472	6.528638962	6.975862322	7.681831382	10.43952299	12.87068662	11.30430954	8.318075593	1.96812106	-1.464867453	-4.364272696	1.480397927	-1.446772049	-5.827622039	-6.725540577	2.892269047	5.143073374	5.519124345	6.090010278	-6.139028753	4.056630853	7.217606099	5.335738785	-1.315070294	-2.730866779	2.14831146	-2.670774139	-0.113615318	-0.112069185	-4.816353291	3.394048878	2.844562089	-3.808504284	-3.593495434	15.21819154	12.22413635	10.99868386	11.39990069	6.790755687	-0.849922474	-0.078359906	5.115452775	19.6151814	5.160135151	-0.361095252					
British Virgin Islands	VGB	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Virgin Islands (U.S.)	VIR	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Vietnam	VNM	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																											-2.61628147	4.49098202	6.571625644	15.11890174	10.21748987	7.74110108	7.459938607	8.624878737	9.574793551	9.832623478	8.800667345	7.175471796	5.039095891	2.252159807	5.31631258	5.98596253	6.781839333	6.541135585	7.091419283	8.594905366	8.385507848	8.537304056	7.553138811	6.54711797	-7.65118165	7.468560067	6.710237413	6.718064445	6.163847182	6.32503191	6.983698317	7.442050753	7.029034911	
Vanuatu	VUT	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
World	WLD	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					3.409070529	3.707994777	3.02770292	3.384195305	4.072325692	2.718228556	2.546045273	2.579275142	3.640880411	4.053073646	3.960206815	4.196155032	2.136686618	-0.390950759	3.153108767	2.999190898	2.768070265	2.49867352	2.632991194	2.783300369	2.408557856	2.782871608		
Samoa	WSM	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																				4.58781067	-4.057842896	0.338665991	-1.132933561	6.377016237	8.226683269	0.841297352	1.181310974	
Kosovo	XKX	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																5.889138486	3.604323147	1.5888239	4.495383601	5.536459951	4.623689835	4.078630663	3.867772288	1.403179244	2.36994488	4.326034035	6.716261566	
"Yemen, Rep."	YEM	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																11.62704436	6.495521164	-1.734854168	1.290377792	3.062363276	0.91678443	7.588785427	12.15550146	10.43654797	9.553127057	4.977116735	4.559744983	7.182289633	10.71348978	9.713436048	7.781717888	5.3	4.800000017	7.048871296	4.400000014	-12.49999998	3.99999998	3.99999999	0.999999974	-12.50676596	-10.54316588	-6.557008815	-2.815420876	
South Africa	ZAF	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG		3.743525026	5.774620452	5.35751198	6.212321193	6.600950478	3.794277865	6.830337358	8.27972632	5.362072404	5.90235058	4.883624126	3.629510542	5.933530952	6.531751884	5.396953824	2.960592737	-0.543820098	1.991053759	2.378746129	6.641566701	5.481469191	1.646450286	2.874122482	5.784790463	-0.563731154	0.664829619	3.429501058	3.225188723	1.970914143	0.844016853	0.560000694	0.152551814	11.05414196	2.719829638	4.063503257	4.075358909	2.394432964	1.882120901	3.745645342	3.882913473	3.351357322	3.890252907	4.086024159	4.575982868	5.426627398	6.167899694	6.142662371	4.253688215	0.73204376	2.267642292	4.066367548	3.043440314	2.645871611	2.56982986	1.566921453	1.409939894	0.955593837	1.31738565	
Zambia	ZMB	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG							-9.337853182	12.93126953	2.775122916	-5.920893494	10.73869041	-2.216417741	7.505326659	-2.330752395	4.661283186	-3.453343787	9.013303659	-6.724427387	-6.388442377	4.196032907	10.326035	7.316512787	-7.066875726	-9.623549892	0.503862447	3.579504876	-3.418428233	7.321175572	12.73640926	-8.897137638	-7.240226302	5.544432463	-4.492050632	7.250018885	-10.65217778	-2.190694802	16.90772879	4.933000233	4.590094996	7.699534827	5.276155305	7.021160159	6.060503364	7.032892936	6.703619949	8.833633852	9.865618049	11.11435385	11.67483739	9.02574208	15.38733999	5.987369586	11.71363405	7.894247617	5.620758167	2.20375613	2.806993754	1.678183969	6.781580597	
Zimbabwe	ZWE	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG											60.79264339	4.971889713	4.040738098	5.122928128	5.482480422	3.764242346	-1.852680185	0.787244034	-1.543161498	-1.673120292	34.86000396	10.4264385	4.231033733	-2.405863171	0.840849906	2.384909236	4.495328737	1.412078563	6.792593092	2.766436743	7.623568956	5.084571204	0.438988151	0.631307022	3.136766878	6.045288754	7.880345463	1.374228298	2.856448189	2.179117489	-5.459544071	-0.508248059	-0.861938896	-12.07815526	-5.935033915	-8.462755214	-2.642742018	-2.126766632	-5.235751806	67.01217984	15.41924886	15.13824982	20.79546824	4.185447824	1.683714251	2.513315864	3.266328397	5.053959888	3.454574821	
